City,Date,PM2.5,PM10,NO2,CO,O3,SO2,AQI,AQI_Bucket
Hyderabad,2019-01-19,78.12,159.37,51.49,0.72,31.88,11.05,153.0,Moderate
Hyderabad,2019-01-20,70.0,148.16,58.07,0.76,29.49,11.84,155.0,Moderate
Hyderabad,2019-01-21,66.4,129.97,46.24,0.68,33.19,6.44,132.0,Moderate
Hyderabad,2019-01-22,47.29,93.9,33.37,0.46,32.82,5.3,105.0,Moderate
Hyderabad,2019-01-23,60.93,106.81,37.74,0.53,33.93,4.71,105.0,Moderate
Hyderabad,2019-01-24,59.22,112.52,40.03,0.58,29.43,5.47,112.0,Moderate
Hyderabad,2019-01-25,36.51,80.89,29.33,0.46,26.51,4.8,96.0,Satisfactory
Hyderabad,2019-01-26,36.21,62.98,28.89,0.52,23.49,6.04,73.0,Satisfactory
Hyderabad,2019-01-27,51.29,74.22,32.05,0.55,13.14,9.21,72.0,Satisfactory
Hyderabad,2019-01-28,71.62,104.9,38.41,0.62,18.86,10.45,124.0,Moderate
Hyderabad,2019-01-29,64.42,114.66,39.62,0.54,29.15,12.83,136.0,Moderate
Hyderabad,2019-01-30,55.6,118.88,49.58,0.57,33.69,16.51,108.0,Moderate
Hyderabad,2019-01-31,63.8,121.95,51.35,0.66,29.69,9.26,114.0,Moderate
Hyderabad,2019-02-01,66.44,115.34,45.36,0.64,34.07,5.43,131.0,Moderate
Hyderabad,2019-02-02,62.22,117.17,47.27,0.64,29.72,6.77,118.0,Moderate
Hyderabad,2019-02-03,60.26,107.15,41.85,0.59,34.63,5.07,120.0,Moderate
Hyderabad,2019-02-04,63.75,115.35,42.48,0.64,38.6,5.28,110.0,Moderate
Hyderabad,2019-02-05,63.26,120.36,45.85,0.67,38.11,7.07,115.0,Moderate
Hyderabad,2019-02-06,68.06,130.57,45.84,0.71,34.76,6.27,130.0,Moderate
Hyderabad,2019-02-07,58.46,110.45,35.49,0.54,40.27,6.17,120.0,Moderate
Hyderabad,2019-02-08,58.24,133.58,48.41,0.64,29.95,10.22,114.0,Moderate
Hyderabad,2019-02-09,55.67,157.47,43.21,0.59,35.28,13.22,128.0,Moderate
Hyderabad,2019-02-10,58.82,162.47,39.43,0.54,34.46,28.83,130.0,Moderate
Hyderabad,2019-02-11,58.64,119.01,35.55,0.57,32.49,7.38,118.0,Moderate
Hyderabad,2019-02-12,64.14,119.19,46.13,0.63,30.71,5.18,122.0,Moderate
Hyderabad,2019-02-13,64.94,137.41,56.54,0.65,29.39,6.0,130.0,Moderate
Hyderabad,2019-02-14,62.79,128.51,47.79,0.68,35.52,4.32,127.0,Moderate
Hyderabad,2019-02-15,38.84,86.91,38.74,0.54,28.5,3.41,102.0,Moderate
Hyderabad,2019-02-16,48.34,103.18,46.78,0.64,28.7,8.0,91.0,Satisfactory
Hyderabad,2019-02-17,45.12,94.43,44.87,0.55,26.53,6.81,101.0,Moderate
Hyderabad,2019-02-18,65.14,136.33,51.92,0.73,34.67,9.02,109.0,Moderate
Hyderabad,2019-02-19,55.8,113.45,38.85,0.56,31.04,5.59,123.0,Moderate
Hyderabad,2019-02-20,35.07,79.95,31.3,0.47,22.5,3.81,87.0,Satisfactory
Hyderabad,2019-02-21,39.32,89.56,35.72,0.54,27.44,4.09,82.0,Satisfactory
Hyderabad,2019-02-22,44.63,107.69,43.43,0.64,29.65,5.25,94.0,Satisfactory
Hyderabad,2019-02-23,57.13,133.36,51.31,0.71,32.58,6.7,115.0,Moderate
Hyderabad,2019-02-24,46.64,104.32,39.75,0.57,33.16,5.81,114.0,Moderate
Hyderabad,2019-02-25,49.41,119.44,37.02,0.52,35.68,11.5,100.0,Satisfactory
Hyderabad,2019-02-26,54.83,136.81,46.58,0.58,28.01,11.07,117.0,Moderate
Hyderabad,2019-02-27,57.06,126.1,44.72,0.62,25.47,11.17,111.0,Moderate
Hyderabad,2019-02-28,50.34,127.96,37.89,0.52,29.24,9.8,112.0,Moderate
Hyderabad,2019-03-01,55.59,129.12,45.3,0.6,26.37,9.83,120.0,Moderate
Hyderabad,2019-03-02,33.05,72.5,30.47,0.44,23.5,3.78,85.0,Satisfactory
Hyderabad,2019-03-03,35.27,68.92,28.79,0.5,25.1,4.01,68.0,Satisfactory
Hyderabad,2019-03-04,40.97,95.61,34.92,0.6,33.65,8.92,80.0,Satisfactory
Hyderabad,2019-03-05,59.27,160.94,42.82,0.64,26.83,14.57,117.0,Moderate
Hyderabad,2019-03-06,62.5,160.54,51.51,0.74,32.22,20.09,136.0,Moderate
Hyderabad,2019-03-07,66.8,166.23,57.64,0.88,36.21,23.3,143.0,Moderate
Hyderabad,2019-03-08,66.34,154.68,45.68,0.67,32.16,13.99,143.0,Moderate
Hyderabad,2019-03-09,49.68,118.38,39.57,0.62,26.07,5.59,122.0,Moderate
Hyderabad,2019-03-10,45.2,108.68,32.1,0.44,26.28,4.96,102.0,Moderate
Hyderabad,2019-03-11,36.59,95.23,29.5,0.41,26.75,4.82,92.0,Satisfactory
Hyderabad,2019-03-12,40.84,105.87,30.23,0.41,29.0,5.24,97.0,Satisfactory
Hyderabad,2019-03-13,41.23,112.41,30.87,0.5,35.6,5.42,101.0,Moderate
Hyderabad,2019-03-14,41.63,110.33,34.6,0.44,32.13,7.95,101.0,Moderate
Hyderabad,2019-03-15,48.94,121.89,35.69,0.57,32.17,9.87,104.0,Moderate
Hyderabad,2019-03-16,39.06,110.0,31.2,0.71,33.27,5.68,101.0,Moderate
Hyderabad,2019-03-17,37.73,95.18,31.16,0.54,25.92,4.56,97.0,Satisfactory
Hyderabad,2019-03-18,39.82,102.44,36.09,0.57,30.19,7.62,93.0,Satisfactory
Hyderabad,2019-03-19,30.77,74.26,29.56,0.58,26.68,4.31,85.0,Satisfactory
Hyderabad,2019-03-20,41.63,94.54,30.7,0.58,27.83,4.37,86.0,Satisfactory
Hyderabad,2019-03-21,41.06,90.51,26.62,0.66,31.53,5.08,95.0,Satisfactory
Hyderabad,2019-03-22,36.35,86.97,28.41,0.59,30.83,7.76,87.0,Satisfactory
Hyderabad,2019-03-23,43.36,111.13,37.47,0.73,31.37,6.14,101.0,Moderate
Hyderabad,2019-03-24,50.52,118.89,36.62,0.69,34.52,7.32,111.0,Moderate
Hyderabad,2019-03-25,50.06,117.86,38.91,0.71,34.56,7.35,107.0,Moderate
Hyderabad,2019-03-26,51.5,123.44,40.1,0.74,31.57,7.21,113.0,Moderate
Hyderabad,2019-03-27,48.51,115.06,36.61,0.65,34.62,6.45,107.0,Moderate
Hyderabad,2019-03-28,55.2,136.99,40.49,0.74,36.1,9.55,114.0,Moderate
Hyderabad,2019-03-29,59.8,146.25,47.46,0.79,37.07,10.09,127.0,Moderate
Hyderabad,2019-03-30,59.21,140.7,37.75,0.81,41.34,7.18,132.0,Moderate
Hyderabad,2019-03-31,48.49,137.92,34.71,0.71,38.94,5.63,124.0,Moderate
Hyderabad,2019-04-01,37.8,115.93,36.39,0.56,36.69,7.18,106.0,Moderate
Hyderabad,2019-04-02,43.82,119.4,35.96,0.59,40.44,6.48,114.0,Moderate
Hyderabad,2019-04-03,45.6,116.3,34.95,0.67,36.41,5.57,106.0,Moderate
Hyderabad,2019-04-04,39.01,104.02,32.84,0.58,34.99,5.26,102.0,Moderate
Hyderabad,2019-04-05,31.28,84.24,27.38,0.46,53.76,7.11,93.0,Satisfactory
Hyderabad,2019-04-06,37.69,80.2,34.78,0.57,43.5,8.13,89.0,Satisfactory
Hyderabad,2019-04-07,33.48,79.56,25.54,0.48,41.68,5.59,78.0,Satisfactory
Hyderabad,2019-04-08,33.08,85.8,34.43,0.68,34.53,6.35,80.0,Satisfactory
Hyderabad,2019-04-09,40.63,99.2,41.49,0.75,29.18,8.36,91.0,Satisfactory
Hyderabad,2019-04-10,42.14,105.98,41.35,0.77,31.83,8.54,100.0,Satisfactory
Hyderabad,2019-04-11,31.45,73.52,29.76,0.51,32.91,8.56,87.0,Satisfactory
Hyderabad,2019-04-12,36.35,98.89,32.58,0.54,42.54,9.78,82.0,Satisfactory
Hyderabad,2019-04-13,32.69,82.36,40.08,0.63,46.0,7.85,91.0,Satisfactory
Hyderabad,2019-04-14,41.0,102.32,41.38,0.67,37.66,8.61,102.0,Moderate
Hyderabad,2019-04-15,37.57,97.74,35.15,0.54,39.51,6.78,95.0,Satisfactory
Hyderabad,2019-04-16,39.47,111.85,34.63,0.55,47.0,7.05,104.0,Moderate
Hyderabad,2019-04-17,33.26,87.34,28.9,0.5,40.01,5.59,91.0,Satisfactory
Hyderabad,2019-04-18,43.07,109.83,33.19,0.61,42.42,6.17,96.0,Satisfactory
Hyderabad,2019-04-19,30.74,67.2,30.7,0.51,42.07,2.86,94.0,Satisfactory
Hyderabad,2019-04-20,25.52,60.36,28.22,0.54,37.92,3.16,69.0,Satisfactory
Hyderabad,2019-04-21,24.77,59.67,25.56,0.5,39.44,3.73,69.0,Satisfactory
Hyderabad,2019-04-22,27.5,61.15,26.94,0.53,42.82,3.66,70.0,Satisfactory
Hyderabad,2019-04-23,34.65,83.12,38.86,0.77,45.19,6.3,96.0,Satisfactory
Hyderabad,2019-04-24,29.87,81.6,32.63,0.6,46.82,4.16,92.0,Satisfactory
Hyderabad,2019-04-25,36.16,98.68,34.65,0.65,49.41,4.87,102.0,Moderate
Hyderabad,2019-04-26,43.87,116.45,30.94,0.6,61.91,5.83,108.0,Moderate
Hyderabad,2019-04-27,51.92,134.45,37.2,0.71,54.12,6.0,124.0,Moderate
Hyderabad,2019-04-28,41.82,112.97,27.4,0.6,46.78,7.03,112.0,Moderate
Hyderabad,2019-04-29,39.66,98.53,26.75,0.63,48.48,6.19,103.0,Moderate
Hyderabad,2019-04-30,38.87,101.79,24.08,0.58,45.87,6.81,98.0,Satisfactory
Hyderabad,2019-05-01,36.43,111.66,24.25,0.56,40.78,5.57,96.0,Satisfactory
Hyderabad,2019-05-02,38.41,141.06,26.61,0.49,41.64,8.07,111.0,Moderate
Hyderabad,2019-05-03,36.05,146.83,23.87,0.43,47.23,9.12,119.0,Moderate
Hyderabad,2019-05-04,32.12,123.19,25.55,0.48,42.01,11.55,110.0,Moderate
Hyderabad,2019-05-05,36.53,126.81,32.84,0.53,36.18,12.2,106.0,Moderate
Hyderabad,2019-05-06,43.68,135.12,41.05,0.8,33.27,13.57,118.0,Moderate
Hyderabad,2019-05-07,52.95,152.18,54.4,1.08,33.49,12.38,130.0,Moderate
Hyderabad,2019-05-08,47.23,152.96,42.65,0.78,39.92,11.17,133.0,Moderate
Hyderabad,2019-05-09,46.82,139.1,40.85,0.76,35.35,11.69,132.0,Moderate
Hyderabad,2019-05-10,46.39,139.05,44.32,0.8,35.22,16.44,125.0,Moderate
Hyderabad,2019-05-11,48.29,136.64,27.81,0.72,47.78,9.88,121.0,Moderate
Hyderabad,2019-05-12,37.24,95.62,24.18,0.59,52.22,5.39,104.0,Moderate
Hyderabad,2019-05-13,41.34,108.46,26.81,0.62,52.29,6.61,109.0,Moderate
Hyderabad,2019-05-14,38.89,105.12,24.57,0.5,55.14,5.5,98.0,Satisfactory
Hyderabad,2019-05-15,42.5,110.8,28.26,0.63,45.58,5.83,110.0,Moderate
Hyderabad,2019-05-16,36.62,102.17,28.08,0.61,38.79,8.98,93.0,Satisfactory
Hyderabad,2019-05-17,43.35,123.1,25.97,0.59,42.46,7.43,109.0,Moderate
Hyderabad,2019-05-18,48.5,144.54,29.47,0.63,37.63,10.74,112.0,Moderate
Hyderabad,2019-05-19,55.84,158.9,39.35,0.84,40.31,13.51,134.0,Moderate
Hyderabad,2019-05-20,48.9,124.74,22.09,0.58,52.92,6.3,120.0,Moderate
Hyderabad,2019-05-21,43.6,114.83,20.39,0.5,53.16,5.97,111.0,Moderate
Hyderabad,2019-05-22,36.78,94.33,22.19,0.51,56.64,6.41,109.0,Moderate
Hyderabad,2019-05-23,44.73,111.01,21.49,0.53,53.87,5.38,104.0,Moderate
Hyderabad,2019-05-24,37.62,92.55,24.68,0.63,50.74,6.35,92.0,Satisfactory
Hyderabad,2019-05-25,46.56,128.82,33.57,0.68,41.11,7.62,112.0,Moderate
Hyderabad,2019-05-26,49.91,144.06,44.65,0.82,36.25,9.65,124.0,Moderate
Hyderabad,2019-05-27,41.93,124.03,32.43,0.56,38.17,7.74,114.0,Moderate
Hyderabad,2019-05-28,41.88,128.79,33.95,0.6,42.15,5.92,112.0,Moderate
Hyderabad,2019-05-29,52.22,148.7,41.52,0.79,47.71,7.43,124.0,Moderate
Hyderabad,2019-05-30,42.3,120.31,23.98,0.56,55.34,6.04,119.0,Moderate
Hyderabad,2019-05-31,39.47,107.63,24.28,0.59,48.05,4.32,105.0,Moderate
Hyderabad,2019-06-01,34.95,95.7,25.81,0.54,45.42,4.88,95.0,Satisfactory
Hyderabad,2019-06-02,44.33,127.37,30.78,0.66,42.0,5.89,111.0,Moderate
Hyderabad,2019-06-03,27.67,71.14,19.27,0.44,39.38,4.86,91.0,Satisfactory
Hyderabad,2019-06-04,24.01,54.95,23.84,0.42,49.99,4.5,75.0,Satisfactory
Hyderabad,2019-06-05,35.63,92.7,30.32,0.61,46.52,5.33,86.0,Satisfactory
Hyderabad,2019-06-06,35.67,104.77,23.98,0.43,52.02,4.84,103.0,Moderate
Hyderabad,2019-06-07,28.41,68.55,22.08,0.47,59.34,5.89,89.0,Satisfactory
Hyderabad,2019-06-08,32.08,65.33,30.99,0.69,50.4,5.04,78.0,Satisfactory
Hyderabad,2019-06-09,31.14,67.58,23.4,0.45,54.96,5.98,88.0,Satisfactory
Hyderabad,2019-06-10,23.71,54.49,20.71,0.43,54.44,6.06,75.0,Satisfactory
Hyderabad,2019-06-11,12.39,38.63,19.18,0.36,38.66,5.11,60.0,Satisfactory
Hyderabad,2019-06-12,8.7,31.33,15.47,0.32,34.8,5.25,48.0,Good
Hyderabad,2019-06-13,11.21,28.99,17.24,0.32,25.66,5.75,39.0,Good
Hyderabad,2019-06-14,15.94,40.79,14.46,0.32,25.63,4.75,40.0,Good
Hyderabad,2019-06-15,22.29,62.18,13.52,0.31,25.28,5.46,55.0,Satisfactory
Hyderabad,2019-06-16,19.58,61.02,9.26,0.29,25.32,4.29,57.0,Satisfactory
Hyderabad,2019-06-17,23.78,73.19,12.02,0.32,22.92,5.56,60.0,Satisfactory
Hyderabad,2019-06-18,22.29,62.52,10.98,0.32,25.52,4.82,60.0,Satisfactory
Hyderabad,2019-06-19,21.59,63.26,11.54,0.33,26.23,6.26,60.0,Satisfactory
Hyderabad,2019-06-20,18.96,56.2,11.05,0.32,27.66,6.32,54.0,Satisfactory
Hyderabad,2019-06-21,28.11,64.68,16.83,0.42,29.42,4.86,65.0,Satisfactory
Hyderabad,2019-06-22,24.75,40.82,15.01,0.36,33.89,4.34,60.0,Satisfactory
Hyderabad,2019-06-23,26.44,48.17,19.64,0.46,25.89,4.77,60.0,Satisfactory
Hyderabad,2019-06-24,25.45,48.67,19.86,0.48,31.78,5.04,62.0,Satisfactory
Hyderabad,2019-06-25,27.0,52.03,23.58,0.56,28.48,5.03,62.0,Satisfactory
Hyderabad,2019-06-26,18.07,38.92,13.79,0.29,25.99,4.29,60.0,Satisfactory
Hyderabad,2019-06-27,9.85,25.11,11.88,0.27,26.41,4.55,38.0,Good
Hyderabad,2019-06-28,9.89,21.02,9.71,0.34,24.92,3.51,35.0,Good
Hyderabad,2019-06-29,12.75,24.02,13.54,0.34,21.45,3.99,35.0,Good
Hyderabad,2019-06-30,18.55,35.16,16.94,0.34,24.0,5.0,39.0,Good
Hyderabad,2019-07-01,18.32,38.86,14.66,0.35,21.07,5.62,44.0,Good
Hyderabad,2019-07-02,17.75,29.98,14.34,0.36,17.96,3.99,36.0,Good
Hyderabad,2019-07-03,20.08,45.27,12.48,0.35,19.24,3.65,46.0,Good
Hyderabad,2019-07-04,17.71,38.88,13.84,0.36,18.73,4.07,49.0,Good
Hyderabad,2019-07-05,16.27,33.26,13.5,0.37,17.83,3.39,46.0,Good
Hyderabad,2019-07-06,15.95,38.56,8.82,0.39,19.48,3.28,42.0,Good
Hyderabad,2019-07-07,15.22,37.91,7.09,0.36,20.16,3.48,47.0,Good
Hyderabad,2019-07-08,16.51,44.22,10.33,0.34,16.37,4.35,36.0,Good
Hyderabad,2019-07-09,15.35,34.76,10.7,0.35,16.83,4.2,43.0,Good
Hyderabad,2019-07-10,12.67,31.67,9.99,0.33,16.24,4.32,36.0,Good
Hyderabad,2019-07-11,16.54,39.46,12.01,0.35,16.63,5.19,40.0,Good
Hyderabad,2019-07-12,18.41,39.59,15.07,0.42,16.69,8.4,45.0,Good
Hyderabad,2019-07-13,12.8,34.14,12.2,0.35,17.36,9.88,46.0,Good
Hyderabad,2019-07-14,14.43,42.52,14.78,0.39,16.68,4.59,36.0,Good
Hyderabad,2019-07-15,15.96,40.84,13.46,0.39,18.62,5.51,44.0,Good
Hyderabad,2019-07-16,24.07,72.98,15.32,0.43,18.08,10.41,60.0,Satisfactory
Hyderabad,2019-07-17,22.29,61.44,13.96,0.36,22.08,9.63,68.0,Satisfactory
Hyderabad,2019-07-18,26.43,83.02,14.91,0.41,25.61,9.44,70.0,Satisfactory
Hyderabad,2019-07-19,31.27,73.21,17.52,0.46,30.58,9.68,89.0,Satisfactory
Hyderabad,2019-07-20,20.12,38.84,13.94,0.43,30.44,5.41,64.0,Satisfactory
Hyderabad,2019-07-21,14.08,36.16,13.32,0.41,25.58,6.12,54.0,Satisfactory
Hyderabad,2019-07-22,12.01,37.69,15.41,0.46,21.49,5.78,48.0,Good
Hyderabad,2019-07-23,8.13,27.42,10.58,0.35,22.08,5.06,48.0,Good
Hyderabad,2019-07-24,10.24,33.46,11.32,0.37,21.22,6.43,47.0,Good
Hyderabad,2019-07-25,12.86,34.31,12.51,0.42,18.8,7.48,49.0,Good
Hyderabad,2019-07-26,14.72,37.9,14.61,0.38,15.66,9.89,50.0,Good
Hyderabad,2019-07-27,12.96,32.82,11.87,0.36,19.4,6.52,47.0,Good
Hyderabad,2019-07-28,13.46,32.98,11.57,0.36,19.12,4.07,47.0,Good
Hyderabad,2019-07-29,8.99,24.55,11.77,0.37,18.19,4.02,42.0,Good
Hyderabad,2019-07-30,8.48,16.54,12.12,0.3,17.98,6.56,35.0,Good
Hyderabad,2019-07-31,10.95,24.67,13.33,0.37,16.46,9.55,37.0,Good
Hyderabad,2019-08-01,10.31,22.89,14.94,0.42,14.78,6.72,41.0,Good
Hyderabad,2019-08-02,8.01,14.41,13.12,0.36,13.76,5.84,37.0,Good
Hyderabad,2019-08-03,6.75,12.53,11.92,0.33,14.61,4.24,39.0,Good
Hyderabad,2019-08-04,6.24,12.61,12.57,0.3,17.5,5.03,36.0,Good
Hyderabad,2019-08-05,7.95,16.23,12.93,0.33,17.12,5.9,37.0,Good
Hyderabad,2019-08-06,10.01,21.56,15.18,0.46,13.9,5.97,51.0,Satisfactory
Hyderabad,2019-08-07,9.72,20.37,16.76,0.38,12.08,5.86,46.0,Good
Hyderabad,2019-08-08,12.45,31.7,19.4,0.42,14.47,5.75,47.0,Good
Hyderabad,2019-08-09,12.46,36.39,13.58,0.36,18.47,10.95,46.0,Good
Hyderabad,2019-08-10,11.94,36.04,15.1,0.32,19.37,9.39,45.0,Good
Hyderabad,2019-08-11,17.37,49.51,16.94,0.37,18.34,11.43,50.0,Good
Hyderabad,2019-08-12,24.17,66.23,19.45,0.45,16.93,12.18,63.0,Satisfactory
Hyderabad,2019-08-13,29.79,83.11,29.89,0.42,13.8,9.62,72.0,Satisfactory
Hyderabad,2019-08-14,23.12,65.91,25.02,0.36,16.9,9.85,75.0,Satisfactory
Hyderabad,2019-08-15,19.11,52.66,21.68,0.31,15.36,13.65,58.0,Satisfactory
Hyderabad,2019-08-16,17.17,56.16,24.22,0.38,14.63,9.61,53.0,Satisfactory
Hyderabad,2019-08-17,23.03,78.62,24.44,0.38,17.03,8.87,69.0,Satisfactory
Hyderabad,2019-08-18,29.92,96.6,32.88,0.42,14.02,8.41,89.0,Satisfactory
Hyderabad,2019-08-19,25.94,75.83,30.57,0.37,15.29,8.72,85.0,Satisfactory
Hyderabad,2019-08-20,31.38,86.73,29.66,0.48,13.77,9.0,82.0,Satisfactory
Hyderabad,2019-08-21,27.23,79.58,23.96,0.53,15.79,11.3,75.0,Satisfactory
Hyderabad,2019-08-22,20.35,56.42,19.28,0.52,18.38,8.82,67.0,Satisfactory
Hyderabad,2019-08-23,23.71,61.82,16.82,0.43,18.8,11.22,65.0,Satisfactory
Hyderabad,2019-08-24,14.82,48.14,16.19,0.28,19.58,11.93,51.0,Satisfactory
Hyderabad,2019-08-25,14.89,36.89,17.27,0.37,20.59,7.35,51.0,Satisfactory
Hyderabad,2019-08-26,17.16,51.14,19.36,0.38,19.4,7.65,52.0,Satisfactory
Hyderabad,2019-08-27,18.86,65.41,15.9,0.38,22.29,7.78,65.0,Satisfactory
Hyderabad,2019-08-28,19.35,62.16,16.68,0.37,23.02,8.56,68.0,Satisfactory
Hyderabad,2019-08-29,16.92,53.81,17.85,0.42,17.91,5.76,65.0,Satisfactory
Hyderabad,2019-08-30,16.5,35.21,16.99,0.4,17.16,7.93,54.0,Satisfactory
Hyderabad,2019-08-31,13.98,26.77,15.96,0.38,13.47,6.72,41.0,Good
Hyderabad,2019-09-01,11.85,19.79,12.75,0.4,14.1,6.07,44.0,Good
Hyderabad,2019-09-02,15.72,31.72,11.79,0.38,14.05,8.25,38.0,Good
Hyderabad,2019-09-03,12.92,25.24,12.69,0.36,12.22,11.3,38.0,Good
Hyderabad,2019-09-04,12.2,22.06,12.34,0.38,13.7,7.72,35.0,Good
Hyderabad,2019-09-05,11.14,23.81,15.09,0.3,16.22,7.29,32.0,Good
Hyderabad,2019-09-06,11.92,26.23,12.37,0.28,14.98,7.28,34.0,Good
Hyderabad,2019-09-07,13.65,26.13,12.65,0.3,14.41,7.33,32.0,Good
Hyderabad,2019-09-08,10.31,23.28,11.43,0.31,17.15,6.93,33.0,Good
Hyderabad,2019-09-09,13.26,31.13,13.38,0.34,14.98,8.12,36.0,Good
Hyderabad,2019-09-10,14.98,39.67,13.26,0.31,16.46,6.41,39.0,Good
Hyderabad,2019-09-11,18.19,52.44,16.45,0.35,15.16,5.51,50.0,Good
Hyderabad,2019-09-12,21.73,54.59,14.72,0.31,14.9,10.14,57.0,Satisfactory
Hyderabad,2019-09-13,16.32,39.18,13.08,0.34,15.49,9.74,49.0,Good
Hyderabad,2019-09-14,18.39,43.73,15.41,0.36,16.87,9.21,48.0,Good
Hyderabad,2019-09-15,22.47,44.63,16.52,0.52,20.97,8.65,61.0,Satisfactory
Hyderabad,2019-09-16,28.23,63.7,15.93,0.38,17.92,10.36,65.0,Satisfactory
Hyderabad,2019-09-17,28.85,65.7,14.76,0.4,17.67,8.23,65.0,Satisfactory
Hyderabad,2019-09-18,25.01,47.59,22.53,0.51,25.02,5.48,65.0,Satisfactory
Hyderabad,2019-09-19,25.6,42.83,21.02,0.53,16.82,3.09,56.0,Satisfactory
Hyderabad,2019-09-20,20.54,35.92,21.37,0.48,16.03,4.86,53.0,Satisfactory
Hyderabad,2019-09-21,25.81,56.75,19.01,0.46,16.68,8.83,61.0,Satisfactory
Hyderabad,2019-09-22,27.01,56.52,22.14,0.48,19.56,2.91,61.0,Satisfactory
Hyderabad,2019-09-23,32.95,62.68,25.85,0.63,16.62,3.56,65.0,Satisfactory
Hyderabad,2019-09-24,28.07,45.66,25.87,0.5,18.13,2.65,60.0,Satisfactory
Hyderabad,2019-09-25,22.37,34.73,21.84,0.45,17.82,2.49,49.0,Good
Hyderabad,2019-09-26,20.4,37.11,15.21,0.44,16.42,3.49,53.0,Satisfactory
Hyderabad,2019-09-27,15.49,30.07,14.23,0.33,14.37,4.7,38.0,Good
Hyderabad,2019-09-28,25.85,47.6,15.5,0.4,17.95,4.62,44.0,Good
Hyderabad,2019-09-29,33.27,65.29,21.56,0.62,15.67,2.47,63.0,Satisfactory
Hyderabad,2019-09-30,41.11,65.51,28.89,0.82,13.19,3.01,75.0,Satisfactory
Hyderabad,2019-10-01,39.12,62.5,21.75,0.67,17.28,3.03,87.0,Satisfactory
Hyderabad,2019-10-02,31.98,69.4,21.43,0.53,19.45,3.8,72.0,Satisfactory
Hyderabad,2019-10-03,32.24,72.14,24.9,0.59,18.98,3.9,85.0,Satisfactory
Hyderabad,2019-10-04,34.73,70.39,24.27,0.65,20.09,10.07,81.0,Satisfactory
Hyderabad,2019-10-05,40.22,75.69,26.37,0.61,20.03,6.79,71.0,Satisfactory
Hyderabad,2019-10-06,42.99,65.7,26.42,0.62,20.61,5.33,82.0,Satisfactory
Hyderabad,2019-10-07,50.79,81.52,23.98,0.57,24.25,5.21,86.0,Satisfactory
Hyderabad,2019-10-08,56.9,83.53,21.05,0.57,23.99,3.4,95.0,Satisfactory
Hyderabad,2019-10-09,54.17,79.18,25.34,0.66,23.27,3.53,92.0,Satisfactory
Hyderabad,2019-10-10,39.07,64.26,32.44,0.63,19.34,3.94,80.0,Satisfactory
Hyderabad,2019-10-11,34.57,56.51,26.75,0.55,25.15,4.11,70.0,Satisfactory
Hyderabad,2019-10-12,34.91,61.3,27.6,0.56,24.66,3.6,67.0,Satisfactory
Hyderabad,2019-10-13,36.35,61.96,24.49,0.58,24.03,3.71,70.0,Satisfactory
Hyderabad,2019-10-14,53.22,94.89,24.54,0.56,21.06,5.04,88.0,Satisfactory
Hyderabad,2019-10-15,52.62,100.99,23.13,0.54,23.86,3.79,98.0,Satisfactory
Hyderabad,2019-10-16,59.41,104.37,28.52,0.67,25.33,2.95,98.0,Satisfactory
Hyderabad,2019-10-17,48.12,94.64,27.32,0.63,17.79,2.7,117.0,Moderate
Hyderabad,2019-10-18,24.3,52.38,20.85,0.5,18.67,2.71,64.0,Satisfactory
Hyderabad,2019-10-19,22.92,54.35,21.67,0.48,21.13,2.92,54.0,Satisfactory
Hyderabad,2019-10-20,28.04,51.18,23.54,0.62,18.41,2.68,63.0,Satisfactory
Hyderabad,2019-10-21,22.03,46.72,21.12,0.51,20.2,3.34,53.0,Satisfactory
Hyderabad,2019-10-22,41.03,71.08,27.1,0.65,14.93,3.63,71.0,Satisfactory
Hyderabad,2019-10-23,37.8,70.86,23.75,0.57,14.48,4.71,78.0,Satisfactory
Hyderabad,2019-10-24,22.53,43.48,19.81,0.6,12.59,8.3,72.0,Satisfactory
Hyderabad,2019-10-25,23.54,56.62,22.14,0.49,13.74,4.34,51.0,Satisfactory
Hyderabad,2019-10-26,18.81,42.64,18.42,0.44,15.61,2.59,52.0,Satisfactory
Hyderabad,2019-10-27,40.65,51.1,21.39,0.45,17.96,4.04,59.0,Satisfactory
Hyderabad,2019-10-28,64.09,94.5,24.01,0.59,20.95,5.25,126.0,Moderate
Hyderabad,2019-10-29,42.04,74.5,25.96,0.64,19.55,3.38,94.0,Satisfactory
Hyderabad,2019-10-30,40.41,72.97,26.24,0.98,19.73,2.96,82.0,Satisfactory
Hyderabad,2019-10-31,21.39,51.57,19.89,0.86,20.34,2.8,76.0,Satisfactory
Hyderabad,2019-11-01,22.51,54.11,20.95,0.46,19.96,3.41,54.0,Satisfactory
Hyderabad,2019-11-02,29.98,70.0,25.34,0.61,20.79,3.58,66.0,Satisfactory
Hyderabad,2019-11-03,37.22,84.04,22.49,0.59,23.74,5.34,84.0,Satisfactory
Hyderabad,2019-11-04,57.61,115.79,25.82,0.64,27.88,11.04,96.0,Satisfactory
Hyderabad,2019-11-05,84.85,157.6,36.15,0.75,28.26,13.54,155.0,Moderate
Hyderabad,2019-11-06,84.0,155.75,35.47,0.85,27.88,9.23,177.0,Moderate
Hyderabad,2019-11-07,70.7,125.56,27.89,0.65,31.05,6.2,155.0,Moderate
